Front,Back,Procedure,Guide,Chapter,Tags
"Multi-command","Patrol Borough Commander","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Multi-borough","Chief of Patrol","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Tier One First Amendment","Sergeant (may serve as IC)","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Order","Color","P.G. 213",PG.,key_terms 213_mobilization_emergency
"1","GREEN","P.G. 213",PG.,key_terms 213_mobilization_emergency
"2","BLUE","P.G. 213",PG.,key_terms 213_mobilization_emergency
"3","YELLOW","P.G. 213",PG.,key_terms 213_mobilization_emergency
"4","ORANGE","P.G. 213",PG.,key_terms 213_mobilization_emergency
"5","RED","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Organization","Identifier","P.G. 213",PG.,key_terms 213_mobilization_emergency
"National Lawyers Guild (NLG)","Bright green hats","P.G. 213",PG.,key_terms 213_mobilization_emergency
"NYCLU","Blue hats/vests","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Action","Minimum Authority Required","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Activate MAPC","Chief of Department","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Authorize MAPC at First Amendment event","Senior Executive or designee","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Order mass arrests at First Amendment activity","Senior Executive (deputy chief+) or designee (captain+)","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Individual arrest for criminal conduct","Any supervisor","P.G. 213",PG.,key_terms 213_mobilization_emergency
"Political activity investigation (Handschu)","Written approval from Intelligence and Counterterrorism Bureau","P.G. 213",PG.,key_terms 213_mobilization_emergency
"SERGEANT FOCUS: A sergeant can serve as Incident Commander at a Tier One response. However, any escalation beyond Tier One requires a higher-ranking IC. De-escalation is mandatory before enforcement -- this is not optional. Warnings must be given when feasible, and sufficient resources must be assembled before acting.","213 FIRST AMENDMENT","P.G. 213",PG.,sergeant_focus
"SERGEANT FOCUS: CAB protest liaisons may NOT wear civilian attire and may NOT be assigned to enforcement duties except in exceptional circumstances. If you see a CAB member in plainclothes at a demonstration, this is a procedure violation.","213 FIRST AMENDMENT","P.G. 213",PG.,sergeant_focus
"SERGEANT FOCUS: The arrest processing supervisor has direct responsibility for prisoner welfare: food, medical care, restrooms, and telephone access. Failure to provide these is a procedure violation. Track the clock -- 7 hours 30 minutes is the hard ceiling for First Amendment violation/misdemeanor processing.","213 FIRST AMENDMENT","P.G. 213",PG.,sergeant_focus
"SERGEANT FOCUS: While the full text is unavailable, know that at Tier One a sergeant can be the Incident Commander. Higher tiers require higher-ranking ICs. This tiered approach ensures proportional response to First Amendment events.","213 FIRST AMENDMENT","P.G. 213",PG.,sergeant_focus
"SERGEANT FOCUS: All supervisors must know the kit's location. If you are newly assigned to a command, learn the kit location immediately. Ensure inspections occur on schedule in January and July.","213 MOBILIZATION READINESS","P.G. 213",PG.,sergeant_focus
"SERGEANT FOCUS: Be prepared for exam questions that test the order of alert levels or ask which color corresponds to which threat description. A common distractor is confusing BLUE (Guarded/General risk) with GREEN (Low risk).","213 SECURITY ALERTS","P.G. 213",PG.,sergeant_focus
"SERGEANT FOCUS: A critique report with overtime reporting is required after every special event. The sergeant must ensure the detail roster is complete and accurate.","213 SPECIAL EVENTS","P.G. 213",PG.,sergeant_focus
"SERGEANT FOCUS: Do not assume someone else has made traffic notifications. Verify that TMC has been contacted, especially for unscheduled events where the Operations Unit must also be informed.","213 SPECIAL EVENTS","P.G. 213",PG.,sergeant_focus
"C.U.R.E.","Coordinating a United Resolution with Establishments — multi-agency operation targeting problem commercial establishments","P.G. 214",PG.,key_terms 214_quality_of_life
"M.E.N.D. Program","Free mediation offered by the Mayor's Office of Nightlife as an alternative to C.U.R.E. operations","P.G. 214",PG.,key_terms 214_quality_of_life
"Chronic 311 Condition","5 or more 311 requests in a 28-day period for the same condition at the same location","P.G. 214",PG.,key_terms 214_quality_of_life
"Chronic Abuser Alarm","Location with 3 or more unnecessary/unfounded alarms in a 3-month period","P.G. 214",PG.,key_terms 214_quality_of_life
"Dangerous Animal","An animal that menaces, threatens, attacks, or bites a person","P.G. 214",PG.,key_terms 214_quality_of_life
"Derelict Vehicle","A vehicle so dilapidated, burned, or stripped as to have no value except scrap","P.G. 214",PG.,key_terms 214_quality_of_life
"Door Service","Method of serving alarm notice by placing in mailbox or under door when no qualified person is available","P.G. 214",PG.,key_terms 214_quality_of_life
"Deferred Service","Method where CPO serves alarm notice the next business day when service cannot be made at the scene","P.G. 214",PG.,key_terms 214_quality_of_life
"Qualified Person (alarm service)","Owner, corporate officer, manager, supervisor, or adult employee/resident","P.G. 214",PG.,key_terms 214_quality_of_life
"Unlawful Eviction","Eviction through force, denial of essential services, removing possessions, changing locks, or interfering with comfort","P.G. 214",PG.,key_terms 214_quality_of_life
"Access Warrant","Court Order signed by a Supreme Court judge allowing DOB to inspect premises","P.G. 214",PG.,key_terms 214_quality_of_life
"OMAP","Designated liaison between NYPD and NYC 311","P.G. 214",PG.,key_terms 214_quality_of_life
"CVTF","Citywide Vandals Task Force — handles graffiti vandal debriefing","P.G. 214",PG.,key_terms 214_quality_of_life
"ACC","Animal Care and Control of NYC — responds to animal complaints","P.G. 214",PG.,key_terms 214_quality_of_life
"ICAD Number","Identifier entered on Aided and Dangerous Animal/Bite Report","P.G. 214",PG.,key_terms 214_quality_of_life
"LBB","Legal Bureau Bulletin — supplemental legal guidance that modifies or clarifies PG procedures","P.G. 214",PG.,key_terms 214_quality_of_life
"Dwelling Unit","Any building or portion used as a home, residence, or sleeping place (includes private hotels with gov't funding; excludes hospitals, convents, NYCHA)","P.G. 214",PG.,key_terms 214_quality_of_life
"Legitimate Occupancy","Tenant has a lease, occupied 30+ consecutive days, SRO requesting lease (verbal is sufficient), or sublet tenant","P.G. 214",PG.,key_terms 214_quality_of_life
"Stay of Eviction","Court order to halt eviction — unenforceable once the eviction is already complete","P.G. 214",PG.,key_terms 214_quality_of_life
"72-Hour Notice of Service","Required notice before executing Warrant of Eviction; starts day after service, excludes weekends/holidays; NOT required for Repossession Orders","P.G. 214",PG.,key_terms 214_quality_of_life
"Telephone Record","Document where 311 deferrals and notifications are recorded (not the Telephone Dispatch Log)","P.G. 214",PG.,key_terms 214_quality_of_life
"Chronic 311 Condition","5+ service requests in 28 days for the same specified condition at the same location","P.G. 214",PG.,key_terms 214_quality_of_life
"NCO Sergeant (311)","Directed by CO to make daily callbacks to identified 311 callers; maintains 28-day chronic conditions list","P.G. 214",PG.,key_terms 214_quality_of_life
"Item","Value","P.G. 214",PG.,key_terms 214_quality_of_life
"Graffiti reward maximum","$500","P.G. 214",PG.,key_terms 214_quality_of_life
"Chronic abuser alarm trigger","3+ alarms in 3 months","P.G. 214",PG.,key_terms 214_quality_of_life
"Alarm reinstatement delay","Minimum 48 hours","P.G. 214",PG.,key_terms 214_quality_of_life
"Vehicle alarm observation period","3 minutes","P.G. 214",PG.,key_terms 214_quality_of_life
"Vehicle alarm auto-deactivation","10 minutes","P.G. 214",PG.,key_terms 214_quality_of_life
"Building alarm summons threshold","15 minutes continuous","P.G. 214",PG.,key_terms 214_quality_of_life
"OATH vehicle alarm mail-in fine","$280","P.G. 214",PG.,key_terms 214_quality_of_life
"OATH vehicle alarm maximum fine","$2,100","P.G. 214",PG.,key_terms 214_quality_of_life
"Unlawful eviction occupancy threshold","30+ consecutive days","P.G. 214",PG.,key_terms 214_quality_of_life
"Unlawful eviction summons return date minimum","21 days out","P.G. 214",PG.,key_terms 214_quality_of_life
"TLC follow-up padlocking","10 days after initial sealing","P.G. 214",PG.,key_terms 214_quality_of_life
"Snow removal summons threshold","4 hours after snow stops","P.G. 214",PG.,key_terms 214_quality_of_life
"Expired registration plate threshold","More than 2 months expired","P.G. 214",PG.,key_terms 214_quality_of_life
"Derelict vehicle plate pickup deadline","5 days","P.G. 214",PG.,key_terms 214_quality_of_life
"Narcotics evidence retention (eviction)","Minimum 3 months","P.G. 214",PG.,key_terms 214_quality_of_life
"C.U.R.E. NOTICE lead time","At least 30 days before operation","P.G. 214",PG.,key_terms 214_quality_of_life
"C.U.R.E. CO determination deadline","Within 30 days of notice","P.G. 214",PG.,key_terms 214_quality_of_life
"Chronic 311 condition","5+ requests in 28 days","P.G. 214",PG.,key_terms 214_quality_of_life
"311 immediate response trigger","5+ calls in 8 hours","P.G. 214",PG.,key_terms 214_quality_of_life
"311 desk officer refresh interval","At least every hour","P.G. 214",PG.,key_terms 214_quality_of_life
"311 daily review time","0800 by Second Platoon Desk Officer","P.G. 214",PG.,key_terms 214_quality_of_life
"311 callback attempts","Minimum 2 per caller","P.G. 214",PG.,key_terms 214_quality_of_life
"311 Special Ops Lt audit frequency","Monthly","P.G. 214",PG.,key_terms 214_quality_of_life
"311 chronic conditions list update","Weekly","P.G. 214",PG.,key_terms 214_quality_of_life
"Warrant of Eviction execution hours","Mon-Fri 0800-1700","P.G. 214",PG.,key_terms 214_quality_of_life
"Search Warrant execution hours","Mon-Fri 0600-2100","P.G. 214",PG.,key_terms 214_quality_of_life
"72-hour Notice of Service","Starts day after service, excludes Sat/Sun/Holidays","P.G. 214",PG.,key_terms 214_quality_of_life
"ACC Brooklyn Control Center","24/7","P.G. 214",PG.,key_terms 214_quality_of_life
"ACC Rescue Units","Mon-Fri 0800-2000","P.G. 214",PG.,key_terms 214_quality_of_life
"ACC Other Control Centers","Tues-Sat (business hours)","P.G. 214",PG.,key_terms 214_quality_of_life
"Form","Number","P.G. 214",PG.,key_terms 214_quality_of_life
"Complaint Report","PD313-152","P.G. 214",PG.,key_terms 214_quality_of_life
"Notice of Unnecessary Alarm","PD310-120","P.G. 214",PG.,key_terms 214_quality_of_life
"Registration Plate Removal Notice (NY)","PD571-120","P.G. 214",PG.,key_terms 214_quality_of_life
"Expired Registration Plate Removal (out-of-state)","PD571-124","P.G. 214",PG.,key_terms 214_quality_of_life
"Dangerous Animal/Bite Report","PD311-152","P.G. 214",PG.,key_terms 214_quality_of_life
"C.U.R.E. Notice","PD635-121","P.G. 214",PG.,key_terms 214_quality_of_life
"Referral to Mediation","PD613-181","P.G. 214",PG.,key_terms 214_quality_of_life
"Notification to Owner","MISC. 3930","P.G. 214",PG.,key_terms 214_quality_of_life
"Code","Meaning","P.G. 214",PG.,key_terms 214_quality_of_life
"10-11","Alarm Condition","P.G. 214",PG.,key_terms 214_quality_of_life
"10-42","Notify Communications Section (311 receipt)","P.G. 214",PG.,key_terms 214_quality_of_life
